salary,emp_no
75852,12331
40000,12332
40000,12333
40000,12334
40000,12335
40000,12336
56100,12337
46270,12338
40000,12339
43440,12340
40000,12341
59976,12342
52134,12343
78222,12344
42222,12345
40000,12346
60248,12347
70107,12348
76760,12349
59528,12350
67969,12351
47968,12352
40000,12353
55329,12354
70724,12355
58494,12356
41576,12357
68256,12358
84492,12359
40000,12360
40883,12361
50058,12362
57141,12363
42337,12364
40000,12365
40000,12366
40000,12367
45415,12368
51648,12369
40000,12370
44303,12371
41042,12372
75986,12373
80760,12374
42961,12375
57632,12376
42664,12377
41040,12378
43508,12379
40000,12380
42211,12381
66365,12382
40000,12383
40000,12384
50107,12385
40000,12386
40000,12387
40000,12388
40000,12389
75856,12390
49039,12391
40000,12392
69056,12393
40000,12394
66909,12395
75774,12396
40000,12397
66676,12398
85582,12399
94617,12400
51193,12401
63446,12402
67679,12403
40000,12404
40000,12405
42913,12406
40000,12407
40000,12408
40000,12409
40000,12410
97610,12411
52914,12412
53179,12413
69837,12414
53615,12415
52598,12416
67342,12417
61035,12418
47860,12419
77427,12420
52691,12421
71376,12422
40099,12423
64463,12424
85593,12425
40000,12426
40000,12427
40000,12428
40000,12429
72430,12430
48081,12431
47127,12432
40000,12433
40000,12434
86207,12435
51913,12436
40000,12437
109440,12438
48780,12439
40000,12440
40000,12441
51750,12442
40000,12443
40000,12444
68511,12445
49739,12446
40000,12447
63278,12448
40000,12449
40000,12450
40000,12451
40000,12452
74339,12453
41347,12454
40000,12455
57204,12456
61904,12457
40000,12458
40000,12459
79268,12460
73223,12461
70123,12462
40000,12463
50448,12464
70703,12465
65175,12466
40000,12467
41627,12468
40000,12469
42070,12470
59020,12471
70082,12472
70400,12473
54978,12474
40000,12475
40000,12476
49358,12477
50404,12478
72984,12479
62415,12480
40000,12481
45647,12482
40000,12483
57031,12484
50468,12485
46454,12486
40000,12487
40000,12488
63306,12489
40000,12490
51761,12491
59589,12492
40000,12493
62840,12494
60091,12495
48654,12496
81191,12497
61197,12498
69706,12499
40000,12500
76082,12501
40000,12502
40000,12503
40000,12504
40423,12505
50229,12506
73120,12507
40000,12508
40000,12509
40000,12510
51778,12511
40000,12512
61033,12513
54241,12514
50655,12515
40000,12516
48662,12517
43828,12518
60454,12519
40000,12520
40067,12521
47733,12522
94760,12523
42824,12524
45737,12525
79420,12526
52695,12527
40000,12528
40000,12529
53278,12530
40000,12531
40000,12532
48659,12533
66715,12534
43693,12535
67857,12536
85107,12537
49779,12538
45077,12539
40000,12540
93105,12541
44176,12542
42623,12543
43653,12544
40000,12545
85066,12546
40000,12547
55789,12548
40000,12549
44293,12550
40000,12551
91393,12552
40000,12553
55348,12554
68051,12555
40000,12556
41840,12557
40000,12558
41375,12559
45562,12560
40000,12561
55075,12562
40000,12563
76772,12564
82557,12565
40000,12566
71451,12567
40000,12568
71357,12569
40000,12570
53163,12571
50764,12572
78532,12573
66284,12574
71204,12575
66325,12576
54569,12577
40000,12578
40000,12579
43808,12580
40000,12581
55630,12582
49844,12583
40000,12584
47222,12585
50972,12586
70421,12587
49125,12588
59441,12589
72208,12590
88409,12591
40000,12592
64244,12593
40000,12594
64989,12595
40000,12596
63589,12597
81715,12598
59275,12599
43910,12600
41714,12601
44211,12602
43168,12603
77262,12604
73698,12605
40000,12606
58602,12607
40000,12608
40000,12609
42434,12610
40000,12611
92187,12612
45197,12613
51633,12614
40000,12615
40000,12616
55663,12617
50415,12618
47051,12619
83622,12620
40000,12621
46826,12622
79700,12623
63183,12624
62245,12625
61375,12626
76484,12627
40000,12628
68257,12629
41052,12630
58639,12631
66821,12632
40000,12633
40000,12634
40000,12635
40000,12636
44370,12637
56677,12638
40000,12639
75062,12640
56644,12641
68271,12642
114784,12643
40000,12644
63135,12645
59031,12646
69533,12647
81440,12648
58446,12649
40000,12650
75150,12651
78209,12652
40000,12653
40662,12654
46933,12655
70030,12656
53803,12657
73254,12658
54389,12659
88278,12660
43394,12661
69016,12662
49966,12663
40000,12664
68848,12665
40000,12666
55737,12667
73509,12668
60719,12669
45281,12670
42099,12671
54041,12672
81758,12673
72992,12674
79420,12675
54933,12676
63890,12677
44529,12678
40000,12679
46321,12680
90711,12681
53386,12682
66507,12683
80980,12684
55726,12685
40000,12686
78376,12687
40000,12688
59689,12689
80991,12690
48493,12691
52983,12692
40000,12693
53019,12694
44911,12695
40000,12696
40000,12697
77063,12698
41895,12699
40000,12700
65748,12701
40000,12702
98333,12703
53641,12704
53892,12705
59515,12706
53664,12707
53384,12708
45510,12709
59137,12710
48648,12711
40130,12712
45307,12713
44847,12714
40000,12715
64267,12716
53194,12717
90490,12718
40262,12719
64244,12720
70155,12721
62325,12722
54083,12723
59907,12724
40000,12725
61177,12726
44137,12727
40000,12728
51796,12729
40000,12730
40000,12731
74436,12732
60374,12733
40000,12734
68224,12735
48204,12736
43965,12737
44277,12738
69468,12739
40000,12740
55293,12741
80251,12742
56932,12743
65284,12744
40000,12745
63044,12746
40000,12747
40000,12748
78077,12749
68045,12750
50982,12751
47447,12752
47071,12753
56137,12754
40196,12755
58783,12756
62910,12757
51525,12758
49963,12759
55252,12760
62465,12761
40000,12762
40000,12763
54850,12764
52069,12765
99444,12766
54661,12767
44107,12768
40000,12769
55103,12770
40000,12771
40000,12772
65556,12773
40000,12774
69805,12775
47789,12776
50672,12777
40000,12778
40000,12779
50101,12780
58536,12781
40000,12782
67257,12783
40000,12784
68680,12785
51030,12786
59387,12787
40000,12788
41358,12789
87760,12790
40000,12791
62452,12792
59528,12793
58039,12794
56969,12795
40000,12796
60911,12797
81145,12798
42816,12799
64576,12800
40000,12801
48938,12802
91789,12803
40453,12804
56255,12805
40000,12806
48331,12807
71669,12808
47707,12809
46737,12810
40000,12811
60641,12812
40373,12813
46936,12814
65073,12815
66194,12816
67294,12817
76878,12818
48455,12819
40000,12820
46727,12821
41976,12822
51587,12823
40000,12824
40000,12825
65241,12826
44277,12827
85769,12828
51521,12829
58179,12830
40000,12831
48774,12832
40000,12833
64330,12834
40000,12835
43403,12836
52259,12837
40000,12838
41152,12839
40000,12840
40000,12841
40000,12842
40000,12843
48844,12844
78888,12845
63962,12846
40000,12847
40000,12848
40000,12849
42286,12850
64013,12851
69491,12852
47160,12853
61371,12854
40000,12855
57497,12856
52646,12857
68531,12858
40000,12859
48537,12860
43169,12861
54753,12862
62803,12863
58964,12864
64679,12865
40000,12866
40000,12867
40000,12868
61803,12869
65004,12870
41100,12871
56040,12872
81593,12873
40000,12874
70849,12875
42277,12876
40000,12877
42552,12878
40000,12879
83580,12880
66390,12881
40000,12882
53310,12883
82165,12884
40000,12885
94499,12886
40000,12887
41673,12888
58901,12889
66803,12890
50623,12891
42126,12892
50803,12893
68186,12894
40000,12895
54602,12896
64463,12897
70015,12898
40000,12899
40539,12900
40000,12901
49761,12902
74694,12903
49424,12904
58659,12905
57229,12906
56617,12907
53631,12908
82994,12909
69301,12910
59598,12911
40000,12912
40000,12913
40000,12914
55723,12915
49955,12916
45675,12917
40000,12918
55911,12919
40000,12920
40000,12921
69441,12922
40000,12923
41969,12924
70859,12925
68314,12926
70700,12927
44361,12928
68769,12929
46610,12930
89275,12931
42937,12932
40000,12933
47274,12934
40000,12935
64450,12936
59206,12937
48418,12938
48663,12939
49760,12940
67069,12941
58435,12942
61658,12943
40000,12944
51637,12945
58373,12946
40000,12947
40000,12948
40000,12949
41670,12950
60566,12951
64675,12952
47933,12953
59117,12954
94869,12955
40000,12956
57956,12957
72705,12958
40000,12959
40000,12960
47164,12961
73680,12962
40000,12963
68134,12964
91574,12965
65434,12966
74001,12967
43014,12968
59876,12969
43225,12970
56293,12971
40000,12972
66850,12973
93034,12974
67344,12975
61518,12976
61326,12977
40000,12978
76698,12979
40000,12980
40000,12981
40000,12982
57252,12983
40000,12984
61033,12985
50021,12986
56823,12987
40000,12988
47059,12989
60835,12990
53532,12991
40000,12992
74041,12993
60085,12994
40000,12995
59466,12996
46711,12997
40000,12998
50862,12999
40000,13000
40000,13001
40935,13002
40000,13003
40000,13004
40000,13005
55773,13006
52406,13007
40000,13008
40000,13009
41897,13010
51216,13011
40000,13012
40000,13013
40000,13014
40000,13015
40000,13016
40000,13017
73043,13018
53732,13019
45178,13020
45553,13021
46176,13022
40000,13023
40509,13024
53112,13025
41631,13026
65940,13027
47096,13028
54775,13029
51770,13030
40000,13031
41509,13032
49113,13033
77736,13034
95562,13035
56680,13036
55957,13037
40000,13038
55383,13039
49082,13040
71571,13041
64863,13042
99378,13043
61054,13044
40000,13045
40000,13046
52323,13047
40000,13048
60266,13049
53344,13050
50122,13051
42693,13052
40000,13053
40000,13054
40000,13055
87820,13056
57206,13057
44908,13058
67503,13059
40000,13060
40000,13061
55665,13062
60481,13063
63493,13064
58147,13065
40000,13066
40000,13067
49547,13068
40000,13069
55500,13070
40000,13071
40000,13072
76963,13073
40000,13074
40000,13075
50582,13076
47776,13077
56545,13078
40328,13079
57268,13080
79580,13081
40000,13082
64283,13083
64106,13084
41538,13085
40000,13086
40000,13087
43311,13088
51162,13089
46271,13090
49024,13091
74477,13092
75658,13093
46429,13094
40000,13095
52544,13096
70894,13097
57453,13098
51199,13099
53022,13100
40000,13101
69629,13102
40000,13103
40000,13104
52974,13105
40000,13106
79309,13107
40000,13108
49075,13109
57941,13110
60983,13111
77982,13112
66941,13113
56099,13114
75249,13115
76318,13116
73694,13117
40000,13118
62012,13119
65786,13120
50055,13121
40000,13122
40000,13123
73785,13124
75409,13125
40000,13126
40000,13127
53027,13128
51416,13129
41414,13130
69724,13131
47419,13132
67777,13133
51227,13134
46997,13135
47431,13136
51693,13137
82665,13138
40000,13139
40000,13140
49600,13141
58596,13142
40000,13143
52825,13144
40000,13145
61398,13146
77429,13147
40000,13148
46791,13149
40000,13150
53066,13151
40314,13152
48334,13153
88314,13154
47423,13155
48285,13156
40483,13157
74477,13158
54536,13159
55792,13160
49733,13161
70882,13162
41896,13163
40000,13164
42796,13165
57955,13166
73995,13167
49210,13168
46124,13169
49012,13170
40000,13171
54413,13172
46354,13173
40000,13174
65572,13175
77759,13176
45517,13177
91979,13178
90233,13179
40000,13180
50325,13181
46832,13182
40000,13183
40000,13184
83716,13185
93138,13186
80673,13187
69292,13188
40000,13189
40000,13190
40000,13191
43986,13192
40000,13193
40000,13194
52457,13195
49242,13196
93225,13197
62766,13198
40000,13199
50821,13200
65684,13201
51915,13202
40000,13203
45177,13204
88768,13205
44383,13206
44885,13207
56446,13208
40000,13209
83961,13210
55309,13211
94677,13212
61131,13213
47746,13214
40000,13215
40000,13216
55128,13217
40000,13218
40000,13219
46865,13220
47724,13221
40000,13222
80125,13223
40000,13224
45517,13225
49754,13226
88669,13227
40000,13228
40000,13229
54290,13230
52725,13231
40000,13232
49414,13233
40000,13234
57427,13235
84241,13236
79350,13237
40000,13238
50332,13239
49018,13240
72686,13241
40000,13242
67269,13243
63219,13244
44549,13245
83156,13246
51878,13247
72379,13248
40000,13249
47829,13250
60472,13251
55454,13252
66462,13253
52040,13254
40006,13255
54810,13256
55028,13257
40000,13258
90803,13259
40000,13260
88361,13261
59181,13262
61281,13263
56842,13264
40000,13265
40000,13266
40000,13267
77259,13268
40000,13269
40000,13270
52644,13271
40000,13272
51072,13273
52953,13274
41390,13275
65836,13276
54086,13277
51251,13278
40000,13279
40000,13280
40000,13281
45990,13282
40000,13283
45690,13284
40000,13285
45858,13286
54988,13287
40000,13288
67663,13289
40000,13290
54720,13291
56321,13292
78361,13293
57991,13294
64342,13295
53282,13296
53091,13297
40000,13298
40000,13299
40000,13300
46013,13301
40000,13302
63524,13303
56080,13304
104969,13305
58350,13306
40000,13307
84770,13308
40000,13309
40000,13310
45203,13311
53718,13312
40000,13313
40000,13314
40000,13315
44152,13316
62834,13317
48940,13318
59100,13319
47422,13320
59560,13321
69158,13322
57890,13323
43599,13324
40000,13325
40000,13326
40000,13327
40000,13328
96912,13329
61128,13330
53135,13331
40000,13332
50997,13333
66315,13334
65741,13335
40000,13336
40000,13337
40000,13338
81645,13339
50911,13340
40000,13341
59327,13342
40000,13343
42512,13344
81471,13345
40000,13346
79839,13347
56712,13348
66066,13349
49779,13350
43830,13351
40000,13352
40000,13353
42065,13354
43376,13355
67569,13356
40000,13357
40000,13358
62189,13359
40000,13360
40000,13361
40000,13362
42226,13363
81665,13364
40000,13365
46746,13366
40000,13367
52872,13368
40000,13369
41658,13370
40000,13371
70536,13372
82749,13373
40000,13374
40000,13375
40000,13376
46440,13377
64833,13378
52620,13379
40000,13380
66122,13381
49007,13382
55141,13383
71462,13384
40000,13385
91420,13386
68936,13387
52597,13388
40000,13389
40000,13390
40000,13391
69221,13392
46332,13393
44631,13394
53988,13395
40000,13396
46669,13397
40000,13398
40000,13399
57324,13400
79455,13401
40000,13402
101800,13403
96888,13404
60799,13405
40000,13406
60348,13407
52479,13408
43210,13409
55898,13410
53771,13411
56217,13412
73152,13413
84056,13414
61838,13415
40000,13416
53074,13417
40000,13418
75278,13419
57397,13420
40000,13421
59466,13422
66113,13423
58897,13424
52108,13425
49911,13426
50468,13427
77663,13428
71338,13429
40000,13430
50219,13431
49069,13432
40000,13433
40000,13434
42558,13435
67296,13436
40492,13437
48491,13438
49283,13439
40000,13440
40000,13441
40000,13442
40000,13443
44146,13444
53194,13445
64812,13446
68069,13447
56827,13448
73033,13449
40000,13450
40000,13451
40000,13452
52593,13453
47898,13454
50919,13455
40000,13456
40812,13457
41375,13458
40000,13459
40000,13460
48323,13461
40000,13462
40000,13463
45562,13464
49821,13465
74252,13466
56977,13467
40000,13468
56090,13469
64577,13470
46217,13471
40000,13472
75948,13473
59495,13474
55431,13475
56378,13476
40000,13477
41121,13478
82384,13479
85965,13480
40000,13481
40000,13482
69382,13483
40000,13484
52116,13485
40000,13486
72342,13487
72541,13488
75204,13489
76966,13490
57400,13491
44883,13492
40000,13493
40000,13494
62817,13495
91365,13496
49751,13497
48744,13498
40000,13499
57581,13500
68939,13501
40000,13502
60245,13503
41895,13504
46130,13505
46814,13506
72447,13507
40000,13508
40000,13509
67733,13510
71038,13511
70071,13512
72021,13513
40000,13514
79720,13515
72230,13516
40000,13517
40000,13518
78159,13519
46435,13520
40000,13521
70884,13522
45333,13523
52849,13524
40000,13525
59090,13526
52381,13527
89986,13528
62146,13529
54524,13530
58854,13531
80543,13532
40000,13533
47121,13534
40000,13535
40000,13536
46816,13537
40000,13538
54246,13539
82488,13540
52445,13541
51175,13542
78646,13543
91559,13544
40000,13545
50295,13546
55412,13547
40000,13548
40000,13549
71001,13550
88674,13551
73346,13552
66601,13553
49930,13554
106564,13555
48557,13556
40000,13557
52165,13558
84758,13559
40000,13560
42629,13561
40000,13562
59762,13563
87914,13564
46910,13565
53645,13566
71269,13567
43859,13568
58317,13569
70069,13570
61100,13571
40000,13572
40000,13573
40000,13574
73636,13575
73022,13576
89268,13577
62885,13578
47468,13579
53632,13580
40000,13581
65494,13582
42621,13583
44287,13584
40000,13585
40000,13586
40000,13587
78887,13588
43866,13589
58938,13590
40000,13591
43238,13592
50366,13593
52441,13594
41869,13595
57320,13596
41393,13597
76264,13598
69573,13599
40000,13600
60396,13601
50432,13602
45209,13603
66944,13604
70404,13605
84916,13606
78575,13607
78515,13608
68620,13609
40000,13610
85550,13611
40000,13612
40000,13613
44598,13614
63219,13615
40000,13616
40000,13617
73787,13618
40000,13619
55563,13620
73192,13621
63460,13622
40000,13623
40000,13624
49773,13625
67309,13626
40000,13627
40000,13628
40000,13629
40000,13630
48442,13631
68604,13632
68825,13633
40000,13634
44265,13635
40986,13636
40000,13637
51575,13638
40000,13639
62282,13640
40000,13641
45456,13642
64841,13643
56903,13644
51192,13645
54913,13646
40000,13647
47723,13648
40000,13649
62751,13650
62278,13651
40000,13652
53242,13653
46620,13654
40000,13655
40000,13656
40000,13657
40000,13658
63074,13659
50907,13660
82323,13661
66158,13662
40000,13663
46752,13664
66356,13665
79938,13666
72587,13667
63339,13668
70008,13669
40000,13670
58627,13671
86086,13672
50560,13673
56639,13674
57204,13675
63332,13676
45989,13677
40000,13678
40000,13679
46968,13680
40000,13681
40000,13682
40000,13683
79100,13684
48322,13685
48464,13686
41205,13687
40000,13688
56932,13689
40602,13690
40000,13691
62495,13692
40000,13693
69534,13694
57606,13695
60469,13696
40000,13697
57541,13698
61929,13699
99406,13700
45401,13701
65028,13702
40000,13703
40000,13704
40000,13705
48559,13706
55293,13707
48399,13708
58413,13709
40000,13710
40000,13711
40000,13712
56608,13713
40000,13714
79848,13715
40000,13716
50254,13717
61139,13718
49098,13719
56452,13720
64754,13721
52919,13722
56100,13723
40000,13724
45998,13725
81760,13726
50798,13727
40000,13728
40000,13729
53832,13730
40745,13731
46179,13732
83354,13733
46498,13734
40000,13735
79413,13736
49568,13737
48349,13738
56842,13739
40000,13740
44546,13741
65040,13742
44087,13743
58206,13744
40000,13745
40000,13746
47752,13747
60595,13748
